OTU,Kingdom,Phylum,Class,Order,Family,Genus,Species
Uniq107783,Bacteria,Firmicutes,unk_Class_of_Phylum_Firmicutes__Uniq107783,unk_Order_of_Phylum_Firmicutes__Uniq107783,unk_Family_of_Phylum_Firmicutes__Uniq107783,unk_Genus_of_Phylum_Firmicutes__Uniq107783,unk_Species_of_Phylum_Firmicutes__Uniq107783
Uniq99129,Bacteria,Bacteroidetes,Bacteroidia,unk_Order_of_Class_Bacteroidia__Uniq99129,unk_Family_of_Class_Bacteroidia__Uniq99129,unk_Genus_of_Class_Bacteroidia__Uniq99129,unk_Species_of_Class_Bacteroidia__Uniq99129
Uniq104360,Bacteria,Proteobacteria,unk_Class_of_Phylum_Proteobacteria__Uniq104360,unk_Order_of_Phylum_Proteobacteria__Uniq104360,unk_Family_of_Phylum_Proteobacteria__Uniq104360,unk_Genus_of_Phylum_Proteobacteria__Uniq104360,unk_Species_of_Phylum_Proteobacteria__Uniq104360
Uniq106242,Bacteria,Proteobacteria,Gammaproteobacteria,unk_Order_of_Class_Gammaproteobacteria__Uniq106242,unk_Family_of_Class_Gammaproteobacteria__Uniq106242,unk_Genus_of_Class_Gammaproteobacteria__Uniq106242,unk_Species_of_Class_Gammaproteobacteria__Uniq106242
Uniq95942,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,unk_Species_of_Genus_Enterococcus__Uniq95942
Uniq4091,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,unk_Genus_of_Family_Rhodospirillaceae__Uniq4091,unk_Species_of_Family_Rhodospirillaceae__Uniq4091
Uniq109485,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,unk_Species_of_Genus_Veillonella__Uniq109485
Uniq114083,Bacteria,Firmicutes,Clostridia,unk_Order_of_Class_Clostridia__Uniq114083,unk_Family_of_Class_Clostridia__Uniq114083,unk_Genus_of_Class_Clostridia__Uniq114083,unk_Species_of_Class_Clostridia__Uniq114083
Uniq87463,Bacteria,Saccharibacteria,unk_Class_of_Phylum_Saccharibacteria__Uniq87463,unk_Order_of_Phylum_Saccharibacteria__Uniq87463,unk_Family_of_Phylum_Saccharibacteria__Uniq87463,unk_Genus_of_Phylum_Saccharibacteria__Uniq87463,unk_Species_of_Phylum_Saccharibacteria__Uniq87463
Uniq55661,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,unk_Species_of_Genus_Staphylococcus__Uniq55661
Uniq98794,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,unk_Species_of_Genus_Blautia__Uniq98794
Uniq115207,Bacteria,Firmicutes,Clostridia,unk_Order_of_Class_Clostridia__Uniq115207,unk_Family_of_Class_Clostridia__Uniq115207,unk_Genus_of_Class_Clostridia__Uniq115207,unk_Species_of_Class_Clostridia__Uniq115207
Uniq110258,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,Clostridium
Uniq102925,Bacteria,Proteobacteria,unk_Class_of_Phylum_Proteobacteria__Uniq102925,unk_Order_of_Phylum_Proteobacteria__Uniq102925,unk_Family_of_Phylum_Proteobacteria__Uniq102925,unk_Genus_of_Phylum_Proteobacteria__Uniq102925,unk_Species_of_Phylum_Proteobacteria__Uniq102925
Uniq33380,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Veillonella
Uniq94911,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,unk_Species_of_Genus_Staphylococcus__Uniq94911
Uniq114549,Bacteria,Firmicutes,Negativicutes,unk_Order_of_Class_Negativicutes__Uniq114549,unk_Family_of_Class_Negativicutes__Uniq114549,unk_Genus_of_Class_Negativicutes__Uniq114549,unk_Species_of_Class_Negativicutes__Uniq114549
Uniq2073,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_2,Clostridium
Uniq111363,Bacteria,Proteobacteria,unk_Class_of_Phylum_Proteobacteria__Uniq111363,unk_Order_of_Phylum_Proteobacteria__Uniq111363,unk_Family_of_Phylum_Proteobacteria__Uniq111363,unk_Genus_of_Phylum_Proteobacteria__Uniq111363,unk_Species_of_Phylum_Proteobacteria__Uniq111363
Uniq72156,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus
Uniq96866,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus_epidermidis
Uniq92900,Bacteria,Proteobacteria,Gammaproteobacteria,unk_Order_of_Class_Gammaproteobacteria__Uniq92900,unk_Family_of_Class_Gammaproteobacteria__Uniq92900,unk_Genus_of_Class_Gammaproteobacteria__Uniq92900,unk_Species_of_Class_Gammaproteobacteria__Uniq92900
Uniq85407,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Paraburkholderia,unk_Species_of_Genus_Burkholderia-Paraburkholderia__Uniq85407
Uniq38290,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium_9,unk_Species_of_Genus_Ruminiclostridium_9__Uniq38290
Uniq18,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,unk_Species_of_Genus_Staphylococcus__Uniq18
Uniq84611,Bacteria,Proteobacteria,unk_Class_of_Phylum_Proteobacteria__Uniq84611,unk_Order_of_Phylum_Proteobacteria__Uniq84611,unk_Family_of_Phylum_Proteobacteria__Uniq84611,unk_Genus_of_Phylum_Proteobacteria__Uniq84611,unk_Species_of_Phylum_Proteobacteria__Uniq84611
Uniq86449,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,unk_Species_of_Genus_Klebsiella__Uniq86449
Uniq51496,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Veillonella
Uniq10188,Bacteria,Firmicutes,Negativicutes,unk_Order_of_Class_Negativicutes__Uniq10188,unk_Family_of_Class_Negativicutes__Uniq10188,unk_Genus_of_Class_Negativicutes__Uniq10188,unk_Species_of_Class_Negativicutes__Uniq10188
Uniq95335,Bacteria,Firmicutes,unk_Class_of_Phylum_Firmicutes__Uniq95335,unk_Order_of_Phylum_Firmicutes__Uniq95335,unk_Family_of_Phylum_Firmicutes__Uniq95335,unk_Genus_of_Phylum_Firmicutes__Uniq95335,unk_Species_of_Phylum_Firmicutes__Uniq95335
Uniq94145,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,unk_Species_of_Genus_Achromobacter__Uniq94145
Uniq66932,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,unk_Species_of_Genus_Bifidobacterium__Uniq66932
Uniq38871,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unk_Species_of_Genus_Bacillus__Uniq38871
Uniq84987,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,unk_Species_of_Genus_Collinsella__Uniq84987
Uniq105806,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,unk_Species_of_Genus_Bifidobacterium__Uniq105806
Uniq91,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_fragilis
Uniq90497,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,unk_Species_of_Genus_Veillonella__Uniq90497
Uniq109472,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,unk_Species_of_Genus_Bifidobacterium__Uniq109472
Uniq108063,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter_aegrifaciens
Uniq42530,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,unk_Species_of_Genus_Escherichia-Shigella__Uniq42530
Uniq107788,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium_pseudocatenulatum
Uniq37903,Bacteria,Firmicutes,unk_Class_of_Phylum_Firmicutes__Uniq37903,unk_Order_of_Phylum_Firmicutes__Uniq37903,unk_Family_of_Phylum_Firmicutes__Uniq37903,unk_Genus_of_Phylum_Firmicutes__Uniq37903,unk_Species_of_Phylum_Firmicutes__Uniq37903
Uniq96635,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Veillonella
Uniq9469,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_rhamnosus
Uniq70891,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,unk_Species_of_Genus_Clostridium_sensu_stricto_1__Uniq70891
Uniq92867,Bacteria,Firmicutes,unk_Class_of_Phylum_Firmicutes__Uniq92867,unk_Order_of_Phylum_Firmicutes__Uniq92867,unk_Family_of_Phylum_Firmicutes__Uniq92867,unk_Genus_of_Phylum_Firmicutes__Uniq92867,unk_Species_of_Phylum_Firmicutes__Uniq92867
Uniq70325,Bacteria,Proteobacteria,Gammaproteobacteria,unk_Order_of_Class_Gammaproteobacteria__Uniq70325,unk_Family_of_Class_Gammaproteobacteria__Uniq70325,unk_Genus_of_Class_Gammaproteobacteria__Uniq70325,unk_Species_of_Class_Gammaproteobacteria__Uniq70325
Uniq9016,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_reuteri
Uniq109432,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,unk_Species_of_Genus_Veillonella__Uniq109432
Uniq47729,Bacteria,Proteobacteria,Gammaproteobacteria,unk_Order_of_Class_Gammaproteobacteria__Uniq47729,unk_Family_of_Class_Gammaproteobacteria__Uniq47729,unk_Genus_of_Class_Gammaproteobacteria__Uniq47729,unk_Species_of_Class_Gammaproteobacteria__Uniq47729
Uniq40277,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,unk_Species_of_Genus_Bradyrhizobium__Uniq40277
Uniq47,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Veillonella
Uniq108633,Bacteria,Proteobacteria,Gammaproteobacteria,unk_Order_of_Class_Gammaproteobacteria__Uniq108633,unk_Family_of_Class_Gammaproteobacteria__Uniq108633,unk_Genus_of_Class_Gammaproteobacteria__Uniq108633,unk_Species_of_Class_Gammaproteobacteria__Uniq108633
Uniq87739,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,unk_Species_of_Genus_Klebsiella__Uniq87739
Uniq3478,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,unk_Species_of_Genus_Veillonella__Uniq3478
Uniq22,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,unk_Species_of_Genus_Bifidobacterium__Uniq22
Uniq97096,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,Klebsiella
Uniq70786,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptoclostridium,unk_Species_of_Genus_Peptoclostridium__Uniq70786
Uniq9296,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Aquabacterium,unk_Species_of_Genus_Aquabacterium__Uniq9296
Uniq88644,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Hungatella,unk_Species_of_Genus_Hungatella__Uniq88644
Uniq34,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,unk_Species_of_Genus_Veillonella__Uniq34
Uniq58339,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Veillonella
Uniq7017,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Selenomonas_3,Selenomonas
Uniq69237,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,unk_Species_of_Genus_Clostridium_sensu_stricto_1__Uniq69237
Uniq93084,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus_epidermidis
Uniq94454,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unk_Species_of_Genus_Bacteroides__Uniq94454
Uniq43636,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia_coli
Uniq88610,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Veillonella
Uniq68568,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,unk_Species_of_Genus_Klebsiella__Uniq68568
Uniq112937,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,unk_Species_of_Genus_Clostridium_sensu_stricto_1__Uniq112937
Uniq113897,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,Klebsiella_pneumoniae
Uniq30222,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,unk_Species_of_Genus_Staphylococcus__Uniq30222
Uniq103739,Bacteria,Actinobacteria,unk_Class_of_Phylum_Actinobacteria__Uniq103739,unk_Order_of_Phylum_Actinobacteria__Uniq103739,unk_Family_of_Phylum_Actinobacteria__Uniq103739,unk_Genus_of_Phylum_Actinobacteria__Uniq103739,unk_Species_of_Phylum_Actinobacteria__Uniq103739
Uniq89802,Bacteria,Firmicutes,unk_Class_of_Phylum_Firmicutes__Uniq89802,unk_Order_of_Phylum_Firmicutes__Uniq89802,unk_Family_of_Phylum_Firmicutes__Uniq89802,unk_Genus_of_Phylum_Firmicutes__Uniq89802,unk_Species_of_Phylum_Firmicutes__Uniq89802
Uniq5432,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Anaeroglobus,unk_Species_of_Genus_Anaeroglobus__Uniq5432
Uniq105754,Bacteria,Firmicutes,Negativicutes,unk_Order_of_Class_Negativicutes__Uniq105754,unk_Family_of_Class_Negativicutes__Uniq105754,unk_Genus_of_Class_Negativicutes__Uniq105754,unk_Species_of_Class_Negativicutes__Uniq105754
Uniq11276,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_putida
Uniq107659,Bacteria,Bacteroidetes,Bacteroidia,unk_Order_of_Class_Bacteroidia__Uniq107659,unk_Family_of_Class_Bacteroidia__Uniq107659,unk_Genus_of_Class_Bacteroidia__Uniq107659,unk_Species_of_Class_Bacteroidia__Uniq107659
Uniq100615,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,unk_Species_of_Genus_Staphylococcus__Uniq100615
Uniq110633,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unk_Species_of_Genus_Bacteroides__Uniq110633
Uniq835,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium
Uniq58579,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,unk_Species_of_Genus_Klebsiella__Uniq58579
Uniq96003,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_uniformis
Uniq65678,Bacteria,Bacteroidetes,Bacteroidia,unk_Order_of_Class_Bacteroidia__Uniq65678,unk_Family_of_Class_Bacteroidia__Uniq65678,unk_Genus_of_Class_Bacteroidia__Uniq65678,unk_Species_of_Class_Bacteroidia__Uniq65678
Uniq86172,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,unk_Species_of_Genus_Veillonella__Uniq86172
Uniq102038,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,unk_Species_of_Genus_Veillonella__Uniq102038
Uniq20269,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Veillonella
Uniq91269,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Paraburkholderia,Burkholderia
Uniq64,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_fragilis
Uniq113643,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,unk_Species_of_Genus_Bifidobacterium__Uniq113643
Uniq98243,Bacteria,Actinobacteria,unk_Class_of_Phylum_Actinobacteria__Uniq98243,unk_Order_of_Phylum_Actinobacteria__Uniq98243,unk_Family_of_Phylum_Actinobacteria__Uniq98243,unk_Genus_of_Phylum_Actinobacteria__Uniq98243,unk_Species_of_Phylum_Actinobacteria__Uniq98243
Uniq31386,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unk_Species_of_Genus_Bacteroides__Uniq31386
Uniq98,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,Clostridium
Uniq56208,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Veillonella
Uniq83802,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_faecalis
Uniq90,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Veillonella_ratti
Uniq108560,Bacteria,Bacteroidetes,unk_Class_of_Phylum_Bacteroidetes__Uniq108560,unk_Order_of_Phylum_Bacteroidetes__Uniq108560,unk_Family_of_Phylum_Bacteroidetes__Uniq108560,unk_Genus_of_Phylum_Bacteroidetes__Uniq108560,unk_Species_of_Phylum_Bacteroidetes__Uniq108560
Uniq69913,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,unk_Species_of_Genus_Clostridium_sensu_stricto_1__Uniq69913
Uniq105098,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,unk_Species_of_Genus_Staphylococcus__Uniq105098
Uniq63261,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Blastomonas,Blastomonas_natatoria
Uniq99313,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,unk_Species_of_Genus_Veillonella__Uniq99313
Uniq98443,Bacteria,Firmicutes,unk_Class_of_Phylum_Firmicutes__Uniq98443,unk_Order_of_Phylum_Firmicutes__Uniq98443,unk_Family_of_Phylum_Firmicutes__Uniq98443,unk_Genus_of_Phylum_Firmicutes__Uniq98443,unk_Species_of_Phylum_Firmicutes__Uniq98443
Uniq113127,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,unk_Species_of_Genus_Enterococcus__Uniq113127
Uniq38,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Veillonella_dispar
Uniq100758,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,unk_Species_of_Genus_Clostridium_sensu_stricto_1__Uniq100758
Uniq519,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_vaginalis
Uniq580,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,Parabacteroides_distasonis
Uniq60484,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas
Uniq93450,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,unk_Species_of_Genus_Anaerotruncus__Uniq93450
Uniq115976,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Veillonella
Uniq92542,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium_longum
Uniq4117,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,unk_Species_of_Genus_Anaerostipes__Uniq4117
Uniq60549,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter_aegrifaciens
Uniq84773,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,unk_Species_of_Genus_Veillonella__Uniq84773
Uniq58896,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia
Uniq37684,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Veillonella
Uniq94052,Bacteria,Proteobacteria,unk_Class_of_Phylum_Proteobacteria__Uniq94052,unk_Order_of_Phylum_Proteobacteria__Uniq94052,unk_Family_of_Phylum_Proteobacteria__Uniq94052,unk_Genus_of_Phylum_Proteobacteria__Uniq94052,unk_Species_of_Phylum_Proteobacteria__Uniq94052
Uniq91278,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Paraburkholderia,unk_Species_of_Genus_Burkholderia-Paraburkholderia__Uniq91278
Uniq91737,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unk_Species_of_Genus_Bacteroides__Uniq91737
Uniq41447,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia_dura
Uniq111227,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,unk_Species_of_Genus_Staphylococcus__Uniq111227
Uniq60,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,unk_Species_of_Genus_Haemophilus__Uniq60
Uniq95794,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas
Uniq1872,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_vaginalis
Uniq83847,Bacteria,Firmicutes,Bacilli,unk_Order_of_Class_Bacilli__Uniq83847,unk_Family_of_Class_Bacilli__Uniq83847,unk_Genus_of_Class_Bacilli__Uniq83847,unk_Species_of_Class_Bacilli__Uniq83847
Uniq8578,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,Dialister_invisus
Uniq111644,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,unk_Species_of_Genus_Enterococcus__Uniq111644
Uniq66080,Bacteria,Actinobacteria,unk_Class_of_Phylum_Actinobacteria__Uniq66080,unk_Order_of_Phylum_Actinobacteria__Uniq66080,unk_Family_of_Phylum_Actinobacteria__Uniq66080,unk_Genus_of_Phylum_Actinobacteria__Uniq66080,unk_Species_of_Phylum_Actinobacteria__Uniq66080
Uniq254,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus_gnavus_group,unk_Species_of_Genus_Ruminococcus_gnavus_group__Uniq254
Uniq78842,Bacteria,Actinobacteria,Actinobacteria,unk_Order_of_Class_Actinobacteria__Uniq78842,unk_Family_of_Class_Actinobacteria__Uniq78842,unk_Genus_of_Class_Actinobacteria__Uniq78842,unk_Species_of_Class_Actinobacteria__Uniq78842
Uniq29437,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus_torques_group,Ruminococcus_torques
Uniq94204,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,unk_Species_of_Genus_Escherichia-Shigella__Uniq94204
Uniq12318,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter
Uniq82729,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter_aegrifaciens
Uniq85013,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,unk_Species_of_Genus_Klebsiella__Uniq85013
Uniq68437,Bacteria,Bacteroidetes,unk_Class_of_Phylum_Bacteroidetes__Uniq68437,unk_Order_of_Phylum_Bacteroidetes__Uniq68437,unk_Family_of_Phylum_Bacteroidetes__Uniq68437,unk_Genus_of_Phylum_Bacteroidetes__Uniq68437,unk_Species_of_Phylum_Bacteroidetes__Uniq68437
Uniq115311,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,unk_Species_of_Genus_Bifidobacterium__Uniq115311
Uniq32884,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium
Uniq108417,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,unk_Species_of_Genus_Bifidobacterium__Uniq108417
